timestamp,value
5/29/2014 6:29,32.999
5/29/2014 6:34,31.334
5/29/2014 6:39,32.047
5/29/2014 6:44,33.345
5/29/2014 6:49,32.114
5/29/2014 6:54,33.336
5/29/2014 6:59,33.834
5/29/2014 7:04,46.108
5/29/2014 7:09,86.334
5/29/2014 7:14,33.834
5/29/2014 7:19,31.665
5/29/2014 7:24,31.712
5/29/2014 7:29,33.447
5/29/2014 7:34,32.207
5/29/2014 7:39,30.945
5/29/2014 7:44,32.998
5/29/2014 7:49,31.64
5/29/2014 7:54,31.5
5/29/2014 7:59,35.367
5/29/2014 8:04,45.373
5/29/2014 8:09,85.833
5/29/2014 8:14,33.016
5/29/2014 8:19,31.427
5/29/2014 8:24,32.389
5/29/2014 8:29,32.663
5/29/2014 8:34,30.888
5/29/2014 8:39,31.765
5/29/2014 8:44,33.312
5/29/2014 8:49,33
5/29/2014 8:54,32.053
5/29/2014 8:59,34.272
5/29/2014 9:04,45.872
5/29/2014 9:09,86.5
5/29/2014 9:14,32.286
5/29/2014 9:19,31.998
5/29/2014 9:24,31.387
5/29/2014 9:29,33.586
5/29/2014 9:34,31.336
5/29/2014 9:39,33.74
5/29/2014 9:44,31.024
5/29/2014 9:49,31.433
5/29/2014 9:54,32.221
5/29/2014 9:59,34.311
5/29/2014 10:04,47.499
5/29/2014 10:09,86.5
5/29/2014 10:14,32.993
5/29/2014 10:19,31.833
5/29/2014 10:24,32.832
5/29/2014 10:29,34.002
5/29/2014 10:34,32.001
5/29/2014 10:39,30.667
5/29/2014 10:44,33.001
5/29/2014 10:49,32.334
5/29/2014 10:54,30.667
5/29/2014 10:59,34.499
5/29/2014 11:04,46.058
5/29/2014 11:09,85.709
5/29/2014 11:14,33.999
5/29/2014 11:19,32
5/29/2014 11:24,30.998
5/29/2014 11:29,32.501
5/29/2014 11:34,31.508
5/29/2014 11:39,31.319
5/29/2014 11:44,33.678
5/29/2014 11:49,31.833
5/29/2014 11:54,31.002
5/29/2014 11:59,35.001
5/29/2014 12:04,45.437
5/29/2014 12:09,84.028
5/29/2014 12:14,33.667
5/29/2014 12:19,33.168
5/29/2014 12:24,31
5/29/2014 12:29,33.501
5/29/2014 12:34,31.552
5/29/2014 12:39,32.948
5/29/2014 12:44,31.777
5/29/2014 12:49,32.557
5/29/2014 12:54,30.833
5/29/2014 12:59,34.683
5/29/2014 13:04,45.857
5/29/2014 13:09,86.167
5/29/2014 13:14,33.288
5/29/2014 13:19,32.328
5/29/2014 13:24,30.833
5/29/2014 13:29,34.001
5/29/2014 13:34,30.834
5/29/2014 13:39,32.006
5/29/2014 13:44,33.821
5/29/2014 13:49,33.334
5/29/2014 13:54,30.838
5/29/2014 13:59,34.474
5/29/2014 14:04,46.667
5/29/2014 14:09,86.834
5/29/2014 14:14,32.834
5/29/2014 14:19,33.173
5/29/2014 14:24,30.167
5/29/2014 14:29,33.81
5/29/2014 14:34,31.827
5/29/2014 14:39,31.833
5/29/2014 14:44,33.207
5/29/2014 14:49,31.262
5/29/2014 14:54,32.217
5/29/2014 14:59,34.612
5/29/2014 15:04,45.501
5/29/2014 15:09,86.5
5/29/2014 15:14,33.501
5/29/2014 15:19,32.67
5/29/2014 15:24,31.885
5/29/2014 15:29,34.529
5/29/2014 15:34,30.194
5/29/2014 15:39,31.932
5/29/2014 15:44,33.216
5/29/2014 15:49,31.89
5/29/2014 15:54,30.784
5/29/2014 15:59,34.834
5/29/2014 16:04,45.887
5/29/2014 16:09,92.833
5/29/2014 16:14,33.589
5/29/2014 16:19,32.176
5/29/2014 16:24,31.333
5/29/2014 16:29,33.553
5/29/2014 16:34,30.947
5/29/2014 16:39,32.972
5/29/2014 16:44,32.151
5/29/2014 16:49,32.334
5/29/2014 16:54,31.5
5/29/2014 16:59,34.887
5/29/2014 17:04,46.779
5/29/2014 17:09,93.167
5/29/2014 17:14,34.166
5/29/2014 17:19,33.481
5/29/2014 17:24,31.001
5/29/2014 17:29,33.167
5/29/2014 17:34,31.775
5/29/2014 17:39,31.714
5/29/2014 17:44,32.493
5/29/2014 17:49,31.833
5/29/2014 17:54,32.21
5/29/2014 17:59,34.608
5/29/2014 18:04,45.878
5/29/2014 18:09,93.5
5/29/2014 18:14,32.5
5/29/2014 18:19,31.648
5/29/2014 18:24,32.723
5/29/2014 18:29,32.933
5/29/2014 18:34,32.334
5/29/2014 18:39,30.5
5/29/2014 18:44,34.799
5/29/2014 18:49,32.668
5/29/2014 18:54,31.316
5/29/2014 18:59,33.994
5/29/2014 19:04,46.334
5/29/2014 19:09,93.167
5/29/2014 19:14,33.807
5/29/2014 19:19,32.666
5/29/2014 19:24,30.996
5/29/2014 19:29,33.059
5/29/2014 19:34,31.785
5/29/2014 19:39,31.64
5/29/2014 19:44,32.866
5/29/2014 19:49,31.079
5/29/2014 19:54,31.977
5/29/2014 19:59,34.499
5/29/2014 20:04,45.773
5/29/2014 20:09,87.167
5/29/2014 20:14,35.665
5/29/2014 20:19,32.44
5/29/2014 20:24,30.879
5/29/2014 20:29,33.499
5/29/2014 20:34,31.166
5/29/2014 20:39,32.166
5/29/2014 20:44,31.832
5/29/2014 20:49,31.333
5/29/2014 20:54,31.799
5/29/2014 20:59,35.001
5/29/2014 21:04,44.484
5/29/2014 21:09,93.5
5/29/2014 21:14,34.667
5/29/2014 21:19,32.451
5/29/2014 21:24,32.833
5/29/2014 21:29,31.78
5/29/2014 21:34,32.2
5/29/2014 21:39,32.167
5/29/2014 21:44,31.827
5/29/2014 21:49,31.501
5/29/2014 21:54,32.999
5/29/2014 21:59,35.785
5/29/2014 22:04,46.164
5/29/2014 22:09,92.833
5/29/2014 22:14,34.167
5/29/2014 22:19,31.668
5/29/2014 22:24,31.835
5/29/2014 22:29,33.645
5/29/2014 22:34,31.812
5/29/2014 22:39,31.149
5/29/2014 22:44,32
5/29/2014 22:49,33.429
5/29/2014 22:54,31.321
5/29/2014 22:59,34.212
5/29/2014 23:04,46.499
5/29/2014 23:09,93.333
5/29/2014 23:14,33.974
5/29/2014 23:19,32.309
5/29/2014 23:24,31.886
5/29/2014 23:29,34.266
5/29/2014 23:34,30.836
5/29/2014 23:39,32.013
5/29/2014 23:44,33.146
5/29/2014 23:49,31.995
5/29/2014 23:54,31.102
5/29/2014 23:59,71.874
5/30/2014 0:04,100
5/30/2014 0:09,100
5/30/2014 0:14,82.778
5/30/2014 0:19,56.7505
5/30/2014 0:24,37.2235
5/30/2014 0:29,42.508
5/30/2014 0:34,48.5103
5/30/2014 0:39,46.51
5/30/2014 0:44,31.3127
5/30/2014 0:49,30.38
5/30/2014 0:54,29.786
5/30/2014 0:59,34.169
5/30/2014 1:04,43.666
5/30/2014 1:09,72.166
5/30/2014 1:14,32.117
5/30/2014 1:19,30.47
5/30/2014 1:24,30.501
5/30/2014 1:29,32.009
5/30/2014 1:34,31.318
5/30/2014 1:39,31.787
5/30/2014 1:44,30.868
5/30/2014 1:49,30.678
5/30/2014 1:54,30.999
5/30/2014 1:59,33.128
5/30/2014 2:04,45.002
5/30/2014 2:09,72.12
5/30/2014 2:14,32.668
5/30/2014 2:19,32.976
5/30/2014 2:24,29.723
5/30/2014 2:29,31.666
5/30/2014 2:34,31.11
5/30/2014 2:39,31.163
5/30/2014 2:44,32.184
5/30/2014 2:49,29.954
5/30/2014 2:54,30.213
5/30/2014 2:59,35.171
5/30/2014 3:04,44.501
5/30/2014 3:09,100
5/30/2014 3:14,38.505
5/30/2014 3:19,31.666
5/30/2014 3:24,29.785
5/30/2014 3:29,37.102
5/30/2014 3:34,30.386
5/30/2014 3:39,30.979
5/30/2014 3:44,31.953
5/30/2014 3:49,30.666
5/30/2014 3:54,30.218
5/30/2014 3:59,33.115
5/30/2014 4:04,45.049
5/30/2014 4:09,72.505
5/30/2014 4:14,31.567
5/30/2014 4:19,30.169
5/30/2014 4:24,30.117
5/30/2014 4:29,32.347
5/30/2014 4:34,30.717
5/30/2014 4:39,30.287
5/30/2014 4:44,31.677
5/30/2014 4:49,30.648
5/30/2014 4:54,29.224
5/30/2014 4:59,33.118
5/30/2014 5:04,44.542
5/30/2014 5:09,72.121
5/30/2014 5:14,31.429
5/30/2014 5:19,31.766
5/30/2014 5:24,29.625
5/30/2014 5:29,33.175
5/30/2014 5:34,29.67
5/30/2014 5:39,30.323
5/30/2014 5:44,31.214
5/30/2014 5:49,30.166
5/30/2014 5:54,29.997
5/30/2014 5:59,33.662
5/30/2014 6:04,44.452
5/30/2014 6:09,72.39
5/30/2014 6:14,32.174
5/30/2014 6:19,32.671
5/30/2014 6:24,29.619
5/30/2014 6:29,32.168
5/30/2014 6:34,28.678
5/30/2014 6:39,30.784
5/30/2014 6:44,31.379
5/30/2014 6:49,30.247
5/30/2014 6:54,29.666
5/30/2014 6:59,33.839
5/30/2014 7:04,44.12
5/30/2014 7:09,72.007
5/30/2014 7:14,31.457
5/30/2014 7:19,29.501
5/30/2014 7:24,30.001
5/30/2014 7:29,31.553
5/30/2014 7:34,30.835
5/30/2014 7:39,30.822
5/30/2014 7:44,31.277
5/30/2014 7:49,30.671
5/30/2014 7:54,30.048
5/30/2014 7:59,33.654
5/30/2014 8:04,44.663
5/30/2014 8:09,72.559
5/30/2014 8:14,32.289
5/30/2014 8:19,28.834
5/30/2014 8:24,30.381
5/30/2014 8:29,31.174
5/30/2014 8:34,29.975
5/30/2014 8:39,30.613
5/30/2014 8:44,31.494
5/30/2014 8:49,30.716
5/30/2014 8:54,30.165
5/30/2014 8:59,32.976
5/30/2014 9:04,44.504
5/30/2014 9:09,72.168
5/30/2014 9:14,31.327
5/30/2014 9:19,31.003
5/30/2014 9:24,30.667
5/30/2014 9:29,31.001
5/30/2014 9:34,30.451
5/30/2014 9:39,30.884
5/30/2014 9:44,31.842
5/30/2014 9:49,30.001
5/30/2014 9:54,29.667
5/30/2014 9:59,33.329
5/30/2014 10:04,46.171
5/30/2014 10:09,72.39
5/30/2014 10:14,29.86
5/30/2014 10:19,31.119
5/30/2014 10:24,30.001
5/30/2014 10:29,32.048
5/30/2014 10:34,29.268
5/30/2014 10:39,29.743
5/30/2014 10:44,31.898
5/30/2014 10:49,29.169
5/30/2014 10:54,30.547
5/30/2014 10:59,32.784
5/30/2014 11:04,45.38
5/30/2014 11:09,78.833
5/30/2014 11:14,31.959
5/30/2014 11:19,30.221
5/30/2014 11:24,29.619
5/30/2014 11:29,31.532
5/30/2014 11:34,30.498
5/30/2014 11:39,29.505
5/30/2014 11:44,30.999
5/30/2014 11:49,29.999
5/30/2014 11:54,29.951
5/30/2014 11:59,33.07
5/30/2014 12:04,45.451
5/30/2014 12:09,72.284
5/30/2014 12:14,32.22
5/30/2014 12:19,30.601
5/30/2014 12:24,29.544
5/30/2014 12:29,31.645
5/30/2014 12:34,29.786
5/30/2014 12:39,30.551
5/30/2014 12:44,30.952
5/30/2014 12:49,30.006
5/30/2014 12:54,30.386
5/30/2014 12:59,33.446
5/30/2014 13:04,45.652
5/30/2014 13:09,71.838
5/30/2014 13:14,31.333
5/30/2014 13:19,29.503
5/30/2014 13:24,30.12
5/30/2014 13:29,31.004
5/30/2014 13:34,30.547
5/30/2014 13:39,29.838
5/30/2014 13:44,31.453
5/30/2014 13:49,30.35
5/30/2014 13:54,29.641
5/30/2014 13:59,32.986
5/30/2014 14:04,44.835
5/30/2014 14:09,78.499
5/30/2014 14:14,31.158
5/30/2014 14:19,30.999
5/30/2014 14:24,30.125
5/30/2014 14:29,32.011
5/30/2014 14:34,29.542
5/30/2014 14:39,30.265
5/30/2014 14:44,30.882
5/30/2014 14:49,29.831
5/30/2014 14:54,29.619
5/30/2014 14:59,33.352
5/30/2014 15:04,44.504
5/30/2014 15:09,72.005
5/30/2014 15:14,31.323
5/30/2014 15:19,30.784
5/30/2014 15:24,30.284
5/30/2014 15:29,32.987
5/30/2014 15:34,29.35
5/30/2014 15:39,29.284
5/30/2014 15:44,31.008
5/30/2014 15:49,30.167
5/30/2014 15:54,29.8
5/30/2014 15:59,33.835
5/30/2014 16:04,43.971
5/30/2014 16:09,71.95
5/30/2014 16:14,30.731
5/30/2014 16:19,30.5
5/30/2014 16:24,29.833
5/30/2014 16:29,31.309
5/30/2014 16:34,29.81
5/30/2014 16:39,30.119
5/30/2014 16:44,32.267
5/30/2014 16:49,29.383
5/30/2014 16:54,29.883
5/30/2014 16:59,33.154
5/30/2014 17:04,44.623
5/30/2014 17:09,78.784
5/30/2014 17:14,31.769
5/30/2014 17:19,30.187
5/30/2014 17:24,29.372
5/30/2014 17:29,32.109
5/30/2014 17:34,29.54
5/30/2014 17:39,29.737
5/30/2014 17:44,31.383
5/30/2014 17:49,29.999
5/30/2014 17:54,30.116
5/30/2014 17:59,33.031
5/30/2014 18:04,44.608
5/30/2014 18:09,72.165
5/30/2014 18:14,31.455
5/30/2014 18:19,30.379
5/30/2014 18:24,30.482
5/30/2014 18:29,31.161
5/30/2014 18:34,29.954
5/30/2014 18:39,30.507
5/30/2014 18:44,32.212
5/30/2014 18:49,29.969
5/30/2014 18:54,29.501
5/30/2014 18:59,32.999
5/30/2014 19:04,44.782
5/30/2014 19:09,78.787
5/30/2014 19:14,31.702
5/30/2014 19:19,30.166
5/30/2014 19:24,29.955
5/30/2014 19:29,31.168
5/30/2014 19:34,30.481
5/30/2014 19:39,29.833
5/30/2014 19:44,30.835
5/30/2014 19:49,30
5/30/2014 19:54,30.118
5/30/2014 19:59,32.579
5/30/2014 20:04,44.501
5/30/2014 20:09,64.886
5/30/2014 20:14,38.172
5/30/2014 20:19,31.168
5/30/2014 20:24,29.953
5/30/2014 20:29,31.521
5/30/2014 20:34,30.334
5/30/2014 20:39,29.499
5/30/2014 20:44,31.001
5/30/2014 20:49,30.294
5/30/2014 20:54,29.873
5/30/2014 20:59,32.837
5/30/2014 21:04,44.116
5/30/2014 21:09,71.999
5/30/2014 21:14,32.498
5/30/2014 21:19,31.334
5/30/2014 21:24,29.842
5/30/2014 21:29,31.163
5/30/2014 21:34,29.955
5/30/2014 21:39,30.05
5/30/2014 21:44,31.51
5/30/2014 21:49,30.311
5/30/2014 21:54,29.833
5/30/2014 21:59,33.155
5/30/2014 22:04,43.96
5/30/2014 22:09,79.502
5/30/2014 22:14,37.952
5/30/2014 22:19,30.548
5/30/2014 22:24,30.814
5/30/2014 22:29,30.837
5/30/2014 22:34,29.832
5/30/2014 22:39,29.666
5/30/2014 22:44,31.612
5/30/2014 22:49,30.317
5/30/2014 22:54,30.052
5/30/2014 22:59,33.358
5/30/2014 23:04,44.499
5/30/2014 23:09,65.115
5/30/2014 23:14,38.158
5/30/2014 23:19,31.129
5/30/2014 23:24,29.5
5/30/2014 23:29,30.493
5/30/2014 23:34,30.55
5/30/2014 23:39,30.273
5/30/2014 23:44,31.499
5/30/2014 23:49,30.465
5/30/2014 23:54,30.461
5/30/2014 23:59,32.512
5/31/2014 0:04,43.999
5/31/2014 0:09,72.167
5/31/2014 0:14,31.764
5/31/2014 0:19,31.162
5/31/2014 0:24,29.834
5/31/2014 0:29,32.278
5/31/2014 0:34,30.329
5/31/2014 0:39,30.216
5/31/2014 0:44,31.453
5/31/2014 0:49,30.048
5/31/2014 0:54,29.504
5/31/2014 0:59,32.673
5/31/2014 1:04,44.619
5/31/2014 1:09,71.833
5/31/2014 1:14,38.006
5/31/2014 1:19,31.053
5/31/2014 1:24,30.292
5/31/2014 1:29,32.1
5/31/2014 1:34,30.635
5/31/2014 1:39,29.166
5/31/2014 1:44,31.831
5/31/2014 1:49,29.645
5/31/2014 1:54,29.5
5/31/2014 1:59,32.78
5/31/2014 2:04,46.095
5/31/2014 2:09,79.22
5/31/2014 2:14,31.618
5/31/2014 2:19,30.661
5/31/2014 2:24,30
5/31/2014 2:29,31.498
5/31/2014 2:34,30.286
5/31/2014 2:39,29.834
5/31/2014 2:44,31.88
5/31/2014 2:49,29.455
5/31/2014 2:54,29.55
5/31/2014 2:59,32.92
5/31/2014 3:04,44.335
5/31/2014 3:09,78.501
5/31/2014 3:14,37.953
5/31/2014 3:19,34.047
5/31/2014 3:24,34.104
5/31/2014 3:29,32.341
5/31/2014 3:34,29.475
5/31/2014 3:39,30.793
5/31/2014 3:44,31.696
5/31/2014 3:49,30.833
5/31/2014 3:54,29.956
5/31/2014 3:59,32.884
5/31/2014 4:04,44.785
5/31/2014 4:09,79.287
5/31/2014 4:14,38.109
5/31/2014 4:19,29.832
5/31/2014 4:24,29.646
5/31/2014 4:29,30.936
5/31/2014 4:34,30.243
5/31/2014 4:39,30.493
5/31/2014 4:44,31.446
5/31/2014 4:49,29.875
5/31/2014 4:54,30.45
5/31/2014 4:59,32.669
5/31/2014 5:04,43.88
5/31/2014 5:09,78.666
5/31/2014 5:14,37.661
5/31/2014 5:19,30.506
5/31/2014 5:24,31.08
5/31/2014 5:29,31.82
5/31/2014 5:34,30.219
5/31/2014 5:39,30.287
5/31/2014 5:44,30.56
5/31/2014 5:49,29.788
5/31/2014 5:54,29.501
5/31/2014 5:59,32.727
5/31/2014 6:04,44.168
5/31/2014 6:09,78.833
5/31/2014 6:14,38.334
5/31/2014 6:19,30.334
5/31/2014 6:24,30.342
5/31/2014 6:29,30.451
5/31/2014 6:34,30.217
5/31/2014 6:39,29.831
5/31/2014 6:44,31.614
5/31/2014 6:49,29.168
5/31/2014 6:54,30.89
5/31/2014 6:59,32.872
5/31/2014 7:04,44.759
5/31/2014 7:09,65.997
5/31/2014 7:14,37.158
5/31/2014 7:19,31.107
5/31/2014 7:24,29.189
5/31/2014 7:29,30.942
5/31/2014 7:34,30.713
5/31/2014 7:39,29.41
5/31/2014 7:44,31.184
5/31/2014 7:49,29.168
5/31/2014 7:54,30.124
5/31/2014 7:59,33.322
5/31/2014 8:04,44.667
5/31/2014 8:09,79.053
5/31/2014 8:14,36.736
5/31/2014 8:19,31.712
5/31/2014 8:24,28.001
5/31/2014 8:29,31.606
5/31/2014 8:34,29.54
5/31/2014 8:39,31.282
5/31/2014 8:44,32.536
5/31/2014 8:49,29.498
5/31/2014 8:54,30.452
5/31/2014 8:59,32.989
5/31/2014 9:04,44.053
5/31/2014 9:09,78.948
5/31/2014 9:14,39.735
5/31/2014 9:19,29.45
5/31/2014 9:24,30.357
5/31/2014 9:29,31.167
5/31/2014 9:34,30.669
5/31/2014 9:39,29.838
5/31/2014 9:44,30.51
5/31/2014 9:49,29.619
5/31/2014 9:54,30.001
5/31/2014 9:59,32.71
5/31/2014 10:04,44.334
5/31/2014 10:09,78.835
5/31/2014 10:14,31.679
5/31/2014 10:19,30.502
5/31/2014 10:24,30.001
5/31/2014 10:29,32.168
5/31/2014 10:34,29.828
5/31/2014 10:39,30.219
5/31/2014 10:44,30.619
5/31/2014 10:49,30.047
5/31/2014 10:54,29.664
5/31/2014 10:59,33.616
5/31/2014 11:04,44.051
5/31/2014 11:09,79.047
5/31/2014 11:14,38.168
5/31/2014 11:19,30.505
5/31/2014 11:24,31.217
5/31/2014 11:29,29.664
5/31/2014 11:34,29.837
5/31/2014 11:39,29.455
5/31/2014 11:44,31.327
5/31/2014 11:49,30.013
5/31/2014 11:54,29.786
5/31/2014 11:59,33.386
5/31/2014 12:04,44.999
5/31/2014 12:09,78.714
5/31/2014 12:14,37.167
5/31/2014 12:19,29.88
5/31/2014 12:24,30.382
5/31/2014 12:29,31.287
5/31/2014 12:34,29.548
5/31/2014 12:39,29.499
5/31/2014 12:44,31.62
5/31/2014 12:49,29.97
5/31/2014 12:54,29.372
5/31/2014 12:59,33.333
5/31/2014 13:04,44.167
5/31/2014 13:09,72.546
5/31/2014 13:14,38.887
5/31/2014 13:19,29.333
5/31/2014 13:24,30.305
5/31/2014 13:29,32.221
5/31/2014 13:34,29.367
5/31/2014 13:39,30.66
5/31/2014 13:44,31.32
5/31/2014 13:49,29.39
5/31/2014 13:54,29.812
5/31/2014 13:59,33.836
5/31/2014 14:04,43.666
5/31/2014 14:09,78.714
5/31/2014 14:14,38.167
5/31/2014 14:19,29.999
5/31/2014 14:24,29.924
5/31/2014 14:29,31.544
5/31/2014 14:34,30.288
5/31/2014 14:39,29.713
5/31/2014 14:44,31.127
5/31/2014 14:49,30.525
5/31/2014 14:54,29.001
5/31/2014 14:59,32.103
5/31/2014 15:04,44.717
5/31/2014 15:09,78.714
5/31/2014 15:14,38.657
5/31/2014 15:19,29.5
5/31/2014 15:24,30.666
5/31/2014 15:29,30.275
5/31/2014 15:34,29.545
5/31/2014 15:39,30.617
5/31/2014 15:44,30.213
5/31/2014 15:49,30.121
5/31/2014 15:54,29.714
5/31/2014 15:59,32.832
5/31/2014 16:04,45.002
5/31/2014 16:09,72.225
5/31/2014 16:14,38.507
5/31/2014 16:19,31.667
5/31/2014 16:24,29.727
5/31/2014 16:29,30.807
5/31/2014 16:34,30.78
5/31/2014 16:39,29.783
5/31/2014 16:44,30.548
5/31/2014 16:49,30.174
5/31/2014 16:54,30.833
5/31/2014 16:59,33.005
5/31/2014 17:04,43.844
5/31/2014 17:09,78.671
5/31/2014 17:14,38.88
5/31/2014 17:19,29.687
5/31/2014 17:24,30.332
5/31/2014 17:29,29.497
5/31/2014 17:34,29.999
5/31/2014 17:39,29.668
5/31/2014 17:44,30.993
5/31/2014 17:49,30.166
5/31/2014 17:54,31.455
5/31/2014 17:59,32.179
5/31/2014 18:04,44.006
5/31/2014 18:09,79.281
5/31/2014 18:14,37.886
5/31/2014 18:19,30.651
5/31/2014 18:24,29.999
5/31/2014 18:29,31.461
5/31/2014 18:34,30.368
5/31/2014 18:39,30.153
5/31/2014 18:44,31.491
5/31/2014 18:49,30.332
5/31/2014 18:54,29.956
5/31/2014 18:59,32.723
5/31/2014 19:04,43.978
5/31/2014 19:09,65
5/31/2014 19:14,38.113
5/31/2014 19:19,29.712
5/31/2014 19:24,29.958
5/31/2014 19:29,31.719
5/31/2014 19:34,30.454
5/31/2014 19:39,31.166
5/31/2014 19:44,31.892
5/31/2014 19:49,29.451
5/31/2014 19:54,30.035
5/31/2014 19:59,32.784
5/31/2014 20:04,44.38
5/31/2014 20:09,78.948
5/31/2014 20:14,37.546
5/31/2014 20:19,29.574
5/31/2014 20:24,31.827
5/31/2014 20:29,31.057
5/31/2014 20:34,29.952
5/31/2014 20:39,30.126
5/31/2014 20:44,31.146
5/31/2014 20:49,29.707
5/31/2014 20:54,29.499
5/31/2014 20:59,32.855
5/31/2014 21:04,44.001
5/31/2014 21:09,79.167
5/31/2014 21:14,38.608
5/31/2014 21:19,30.046
5/31/2014 21:24,31.004
5/31/2014 21:29,31.153
5/31/2014 21:34,30.439
5/31/2014 21:39,29.712
5/31/2014 21:44,30.825
5/31/2014 21:49,30.783
5/31/2014 21:54,28.834
5/31/2014 21:59,33.366
5/31/2014 22:04,45.336
5/31/2014 22:09,86.167
5/31/2014 22:14,37.966
5/31/2014 22:19,30.217
5/31/2014 22:24,29.451
5/31/2014 22:29,31.507
5/31/2014 22:34,29.286
5/31/2014 22:39,29.5
5/31/2014 22:44,31.214
5/31/2014 22:49,30.454
5/31/2014 22:54,30.218
5/31/2014 22:59,32.69
5/31/2014 23:04,45.107
5/31/2014 23:09,78.838
5/31/2014 23:14,38.399
5/31/2014 23:19,29.777
5/31/2014 23:24,30.018
5/31/2014 23:29,31.279
5/31/2014 23:34,31.17
5/31/2014 23:39,30.498
5/31/2014 23:44,31.37
5/31/2014 23:49,30.605
5/31/2014 23:54,29.498
5/31/2014 23:59,32.287
6/1/2014 0:04,44.5
6/1/2014 0:09,78.884
6/1/2014 0:14,38.229
6/1/2014 0:19,30.314
6/1/2014 0:24,31.284
6/1/2014 0:29,32.217
6/1/2014 0:34,30.002
6/1/2014 0:39,29
6/1/2014 0:44,30.786
6/1/2014 0:49,29.714
6/1/2014 0:54,30.167
6/1/2014 0:59,32.639
6/1/2014 1:04,44.499
6/1/2014 1:09,79.005
6/1/2014 1:14,38.323
6/1/2014 1:19,30.455
6/1/2014 1:24,30.086
6/1/2014 1:29,31.333
6/1/2014 1:34,29.474
6/1/2014 1:39,30.036
6/1/2014 1:44,31.633
6/1/2014 1:49,29.217
6/1/2014 1:54,29.999
6/1/2014 1:59,32.577
6/1/2014 2:04,44.718
6/1/2014 2:09,65.5
6/1/2014 2:14,38.17
6/1/2014 2:19,31.838
6/1/2014 2:24,30.271
6/1/2014 2:29,31.049
6/1/2014 2:34,30.436
6/1/2014 2:39,29.381
6/1/2014 2:44,31.172
6/1/2014 2:49,29.666
6/1/2014 2:54,29.84
6/1/2014 2:59,33.174
6/1/2014 3:04,44.502
6/1/2014 3:09,79
6/1/2014 3:14,38.488
6/1/2014 3:19,29.666
6/1/2014 3:24,34.163
6/1/2014 3:29,31.667
6/1/2014 3:34,30.287
6/1/2014 3:39,30.832
6/1/2014 3:44,30.714
6/1/2014 3:49,34.166
6/1/2014 3:54,29.669
6/1/2014 3:59,32.613
6/1/2014 4:04,44.714
6/1/2014 4:09,78.714
6/1/2014 4:14,44.672
6/1/2014 4:19,30.792
6/1/2014 4:24,29.338
6/1/2014 4:29,31.215
6/1/2014 4:34,29.998
6/1/2014 4:39,30.009
6/1/2014 4:44,31.171
6/1/2014 4:49,30.668
6/1/2014 4:54,29.667
6/1/2014 4:59,33.351
6/1/2014 5:04,42.975
6/1/2014 5:09,86
6/1/2014 5:14,39.172
6/1/2014 5:19,30.437
6/1/2014 5:24,30.317
6/1/2014 5:29,31.388
6/1/2014 5:34,29.618
6/1/2014 5:39,30.216
6/1/2014 5:44,30.785
6/1/2014 5:49,30.04
6/1/2014 5:54,29.286
6/1/2014 5:59,32.832
6/1/2014 6:04,43.715
6/1/2014 6:09,78.714
6/1/2014 6:14,44.841
6/1/2014 6:19,30.1
6/1/2014 6:24,29.713
6/1/2014 6:29,31.12
6/1/2014 6:34,29.835
6/1/2014 6:39,30.38
6/1/2014 6:44,31.666
6/1/2014 6:49,30.166
6/1/2014 6:54,29.838
6/1/2014 6:59,33.341
6/1/2014 7:04,45.495
6/1/2014 7:09,85.833
6/1/2014 7:14,38.213
6/1/2014 7:19,30.344
6/1/2014 7:24,30.382
6/1/2014 7:29,31.818
6/1/2014 7:34,29.984
6/1/2014 7:39,29.494
6/1/2014 7:44,31.121
6/1/2014 7:49,29.629
6/1/2014 7:54,30.543
6/1/2014 7:59,32.512
6/1/2014 8:04,44.127
6/1/2014 8:09,78.833
6/1/2014 8:14,45.107
6/1/2014 8:19,29.718
6/1/2014 8:24,29.665
6/1/2014 8:29,31.512
6/1/2014 8:34,30.5
6/1/2014 8:39,29.781
6/1/2014 8:44,31.998
6/1/2014 8:49,29.499
6/1/2014 8:54,29.716
6/1/2014 8:59,33.809
6/1/2014 9:04,43.499
6/1/2014 9:09,78.787
6/1/2014 9:14,44.883
6/1/2014 9:19,30.498
6/1/2014 9:24,30.288
6/1/2014 9:29,31.004
6/1/2014 9:34,30.001
6/1/2014 9:39,29.714
6/1/2014 9:44,31
6/1/2014 9:49,30.168
6/1/2014 9:54,29.481
6/1/2014 9:59,32.443
6/1/2014 10:04,44.002
6/1/2014 10:09,85.833
6/1/2014 10:14,38.95
6/1/2014 10:19,30.553
6/1/2014 10:24,30.651
6/1/2014 10:29,31.77
6/1/2014 10:34,29.451
6/1/2014 10:39,29.712
6/1/2014 10:44,31.006
6/1/2014 10:49,30.131
6/1/2014 10:54,29.667
6/1/2014 10:59,32.613
6/1/2014 11:04,44.333
6/1/2014 11:09,65
6/1/2014 11:14,45.202
6/1/2014 11:19,30.195
6/1/2014 11:24,29.872
6/1/2014 11:29,31.119
6/1/2014 11:34,29.667
6/1/2014 11:39,29.603
6/1/2014 11:44,31.069
6/1/2014 11:49,29.379
6/1/2014 11:54,30.499
6/1/2014 11:59,32.832
6/1/2014 12:04,44.166
6/1/2014 12:09,78.784
6/1/2014 12:14,45.384
